#  step      rmse_trn    rmse_e_trn    rmse_f_trn    rmse_v_trn         lr
 530000      6.48e+00      6.94e-03      6.47e-02      1.50e-02    1.6e-04
 532000      6.84e+00      1.10e-03      6.84e-02      1.75e-02    1.6e-04
 534000      5.95e+00      5.49e-03      5.93e-02      2.69e-02    1.6e-04
 536000      6.03e+00      7.91e-03      6.01e-02      2.83e-02    1.6e-04
 538000      5.24e+00      1.25e-02      5.23e-02      2.19e-02    1.6e-04
 540000      6.71e+00      5.65e-03      6.70e-02      2.76e-02    1.6e-04
 542000      5.51e+00      1.68e-02      5.51e-02      1.03e-02    1.6e-04
 544000      5.90e+00      1.29e-03      5.89e-02      2.31e-02    1.6e-04
 546000      5.18e+00      9.33e-03      5.17e-02      2.21e-02    1.5e-04
 548000      7.11e+00      1.26e-02      7.10e-02      1.59e-02    1.5e-04
 550000      7.44e+00      1.93e-02      7.42e-02      2.75e-02    1.5e-04
 552000      5.71e+00      1.62e-03      5.70e-02      1.96e-02    1.5e-04
 554000      5.10e+00      5.95e-03      5.08e-02      2.54e-02    1.5e-04
 556000      6.17e+00      1.42e-02      6.16e-02      2.55e-02    1.5e-04
 558000      5.64e+00      1.23e-02      5.63e-02      1.80e-02    1.5e-04
 560000      2.82e+00      6.17e-04      2.82e-02      5.66e-03    1.5e-04
 562000      5.59e+00      1.37e-02      5.57e-02      2.37e-02    1.5e-04
 564000      5.65e+00      2.48e-03      5.64e-02      1.28e-02    1.5e-04
 566000      4.72e+00      5.67e-03      4.72e-02      8.56e-03    1.4e-04
 568000      5.30e+00      1.19e-02      5.29e-02      1.69e-02    1.4e-04
 570000      5.81e+00      1.72e-03      5.81e-02      9.57e-03    1.4e-04
 572000      4.60e+00      7.31e-03      4.60e-02      1.19e-02    1.4e-04
 574000      6.81e+00      2.79e-03      6.79e-02      2.46e-02    1.4e-04
 576000      4.58e+00      2.09e-02      4.57e-02      1.53e-02    1.4e-04
 578000      5.71e+00      1.37e-03      5.69e-02      2.34e-02    1.4e-04
 580000      4.18e+00      4.27e-03      4.16e-02      2.05e-02    1.4e-04
 582000      3.11e+00      5.49e-04      3.10e-02      9.76e-03    1.4e-04
 584000      1.73e+00      1.38e-02      1.69e-02      2.04e-02    1.4e-04
 586000      7.16e+00      2.70e-03      7.15e-02      1.06e-02    1.3e-04
 588000      5.55e+00      1.64e-02      5.54e-02      1.58e-02    1.3e-04
 590000      1.21e+00      1.32e-02      1.20e-02      4.55e-03    1.3e-04
 592000      6.63e+00      4.14e-03      6.62e-02      1.70e-02    1.3e-04
 594000      8.75e-01      7.89e-03      5.08e-03      3.55e-02    1.3e-04
 596000      6.18e+00      8.69e-03      6.17e-02      1.66e-02    1.3e-04
 598000      5.97e+00      1.50e-02      5.96e-02      1.71e-02    1.3e-04
 600000      5.57e+00      5.59e-03      5.56e-02      1.76e-02    1.3e-04
 602000      4.05e+00      5.25e-03      4.05e-02      9.32e-03    1.3e-04
 604000      3.89e+00      2.25e-02      3.79e-02      4.14e-02    1.3e-04
 606000      2.99e+00      8.63e-03      2.97e-02      1.83e-02    1.3e-04
 608000      4.99e+00      1.26e-02      4.99e-02      1.78e-02    1.3e-04
